2708,Run Runyon, Beaut Furn Mirror Mini-Suit w/ Firplc!,3008.0,1.4625063336794506e+18,⁨Chas.⁩,City of Los Angeles,Hollywood,34.09625,-118.34605,Private room,67.0,30.0,47,2026-05-26,0.32,2.0,301,3,nan
31017431,Private Master Bedroom A1 With attached bathroom,230057655.0,1.4692264247875333e+18,Sasan,City of Los Angeles,Canoga Park,34.20444,-118.59155,Private room,57.0,30.0,32,2026-05-18,0.35,4.0,358,1,Exempt - This listing is a bed and breakfast
31021784,Southern California vacation home rental,231696428.0,1.4632392445757353e+18,Sean,Other Cities,Glendora,34.13619,-117.8563,Entire home/apt,298.0,2.0,243,2026-05-29,3.12,1.0,300,22,nan
31022752,Craftsman Character Guest House,231707759.0,1.4692354002510659e+18,Kenji,Other Cities,Pasadena,34.13683,-118.14559,Entire home/apt,257.0,2.0,240,2026-05-11,2.64,1.0,92,20,SRU2020-00092
31023434,Great 2+2 in LA/SAN FDO. VALLEY CLOSE TO BURBANK,16672866.0,1.4629923872903475e+18,Carlos,City of Los Angeles,Panorama City,34.24002,-118.44984,Entire home/apt,159.0,30.0,6,2025-08-29,0.07,23.0,365,2,nan
31024882,3/2, near DTLA, huge yard, views, pets ok!,231728168.0,1.469235485073628e+18,Richard,City of Los Angeles,Mount Washington,34.10474,-118.22723,Entire home/apt,195.0,30.0,16,2026-03-10,0.18,1.0,70,3,nan
31026723,House with 3 BRR, 2 BAT, with gym and Piano,231719877.0,1.4632392945807631e+18,Sherly,City of Los Angeles,Winnetka,34.21256,-118.56251,Private room,128.0,30.0,40,2025-04-28,0.44,6.0,174,0,HSR19-005014
31040958,Cheerful bedroom private room in residential home,15444333.0,1.4629624825022295e+18,Marcela,City of Los Angeles,Baldwin Hills/Crenshaw,34.02225,-118.36264,Private room,71.0,30.0,51,2025-12-17,1.01,1.0,179,1,HSR24-002857
31048422,“Home away from home 2 “W/private Entrance,231719877.0,1.4632392945807631e+18,Sherly,City of Los Angeles,Reseda,34.21033693689317,-118.56076135176856,Private room,76.0,30.0,29,2025-11-30,0.32,6.0,78,2,HSR19-005014
31053097,202A-DTLA Bright Designer Studio DTLA 4ppl,229603019.0,1.469223727385053e+18,Angie & Bruce,City of Los Angeles,Westlake,34.05436,-118.26532,Entire home/apt,72.0,30.0,56,2025-10-02,0.62,30.0,298,1,Exempt - This listing is a hotel or motel
31053254,302-Industrial Style Bright Studio by DTLA,229603019.0,1.469223727385053e+18,Angie & Bruce,City of Los Angeles,Westlake,34.05665,-118.26425,Entire home/apt,64.0,30.0,60,2025-04-01,0.66,30.0,354,0,Exempt - This listing is a hotel or motel
31053857,612-DTLA Sunset View Industrial style apartment,229603019.0,1.469223727385053e+18,Angie & Bruce,City of Los Angeles,Westlake,34.05665,-118.26465,Entire home/apt,130.0,30.0,27,2023-08-10,0.32,30.0,365,0,Exempt - This listing is a hotel or motel
31054912,Spacious, clean, and private loft in Los Angeles,231976618.0,1.4692366949685174e+18,Adan,Unincorporated Areas,East Los Angeles,34.03071,-118.15105,Entire home/apt,253.0,1.0,343,2026-06-08,3.77,3.0,308,31,nan
31055994,House with the Ocean view,223101527.0,1.4691823071505326e+18,Qi,Other Cities,Rancho Palos Verdes,33.73742,-118.35625,Private room,nan,31.0,37,2020-01-11,0.41,1.0,0,0,nan
31067891,Charming, Cozy Home with Pool!,79571632.0,1.4669720267065055e+18,Dee Dee,Other Cities,Glendale,34.16168844977219,-118.30149572852812,Entire home/apt,210.0,30.0,60,2025-03-07,1.51,1.0,182,0,nan
31075840,Charming, Spacious and Private Place - Unit H,150054518.0,1.46298399200504e+18,Nmatters,Other Cities,Carson,33.82833,-118.27113,Entire home/apt,157.0,1.0,348,2026-05-31,3.9,2.0,206,54,nan
31077783,2 rooms Back house,,158237273.0,1.4685417308905946e+18,Keren,City of Los Angeles,Northridge,34.22157,-118.55926,Entire home/apt,126.0,30.0,1,2019-02-10,0.01,5.0,107,0,HSR20-000761
31085725,Beautiful Studio-Fully Furnished in Hollywood,112952162.0,1.4673627916643935e+18,Adel,City of Los Angeles,Hollywood,34.1032,-118.34615,Private room,95.0,31.0,41,2024-06-23,0.45,84.0,104,0,nan
31086285,Stylish 2BR Retreat - Ideal for Extended Stays,202108200.0,1.4631450154051244e+18,Lori,City of Los Angeles,Playa del Rey,33.9534,-118.43881,Entire home/apt,220.0,30.0,78,2026-06-05,0.9,1.0,349,3,HSR19-004208
31099230,SPACIOUS AND PRIVATE SUITE.,33392864.0,1.465488691314797e+18,Bertha And Kazu,Other Cities,Gardena,33.90139,-118.32555,Entire home/apt,200.0,2.0,249,2026-06-01,2.79,1.0,237,36,HSP #24-004
31110833,Condo-style 1 BED, Close to Northridge hospital,231719877.0,1.4632392945807631e+18,Sherly,City of Los Angeles,Reseda,34.21068,-118.56072,Entire home/apt,110.0,30.0,32,2026-04-01,0.37,6.0,167,4,HSR19-005014
31121871,WORLD CUP Luxurious Hollywood Oasis with Pool/Spa,93545817.0,1.4671293398300772e+18,Lisa,City of Los Angeles,Hollywood Hills,34.11105,-118.326,Private room,398.0,2.0,113,2025-09-08,1.25,2.0,37,1,HSR23-002715
31127803,Hollywood gated,chill studio in house,own entrance,23048713.0,1.4652678831695396e+18,Irina,City of Los Angeles,Hollywood Hills,34.11009,-118.33177,Private room,86.0,30.0,166,2026-06-01,1.83,4.0,258,6,HSR19-003166
31128599,HAKUNA MATATA,129432576.0,1.468298076878215e+18,Dunson,Other Cities,Pasadena,34.15744,-118.12294,Private room,nan,1.0,0,nan,nan,1.0,0,0,nan
31148133,Sophisticated Long Beach Suite with Garage Parking,115510331.0,1.4681866909447775e+18,Greta,Other Cities,Long Beach,33.76895,-118.1735,Entire home/apt,nan,1.0,461,2026-05-26,5.08,9.0,0,59,NRP21-00185
31149341,Private Modern Hilltop Guest Suite,34679811.0,1.4655112930145818e+18,Ryan,Unincorporated Areas,East Los Angeles,34.053,-118.1818,Entire home/apt,198.0,2.0,300,2026-05-18,3.71,1.0,259,29,nan
31150216,PEACEFUL Retreat INCREDIBLE Views Hollywood Hills,218294555.0,1.4632019951718484e+18,Superhost PJ,City of Los Angeles,Hollywood Hills,34.12061,-118.35138,Private room,nan,30.0,28,2022-11-23,0.31,2.0,0,0,nan
31160963,Explore Pasadena from this Modern Downtown Home,14211572.0,1.4625894287174717e+18,Alexander,Other Cities,Pasadena,34.14041,-118.14579,Entire home/apt,nan,60.0,0,nan,nan,2.0,0,0,nan
31167819,Gorgeous Home on Hidden Organic Farm in heart ofLA,52262071.0,1.4658422070160087e+18,Aengus,City of Los Angeles,Mid-Wilshire,34.05206298828125,-118.32599639892578,Entire home/apt,318.0,30.0,57,2022-05-14,0.63,1.0,365,0,HSR20-001518
31176203,Rose Park Retreat,22895579.0,1.4631911414764403e+18,Nancy,Other Cities,Long Beach,33.77475,-118.15833,Entire home/apt,115.0,31.0,37,2025-08-08,0.41,7.0,289,2,NRP21-00336
31176746,Good Fortune,22895579.0,1.4631911414764403e+18,Nancy,Other Cities,Long Beach,33.7754,-118.15876,Entire home/apt,113.0,31.0,27,2026-05-31,0.31,7.0,250,3,nan
31187932,Huge Luxury Apartment ( The entire floor ),380595.0,1.4625170182466289e+18,Mado,City of Los Angeles,Mid-Wilshire,34.06659,-118.34499,Entire home/apt,nan,30.0,1,2019-02-19,0.01,1.0,0,0,nan
31189202,MOVIE PRODUCER COTTAGE; North Hollywood,119676461.0,1.468219422667742e+18,David,City of Los Angeles,North Hollywood,34.17597,-118.36929,Entire home/apt,nan,30.0,128,2026-05-07,1.42,6.0,51,6,HSR19-002510
31192512,2 Room Suite with private bath&kitchen, ocean view,121843517.0,1.4682367459995466e+18,Julia,Other Cities,Rancho Palos Verdes,33.76135,-118.41238,Entire home/apt,120.0,30.0,2,2022-08-24,0.03,1.0,287,0,nan
31193276,相遇就是一种缘分，一种距离的美，你开心、快乐，我也会快乐，快乐就是这么简单！期待与你相识。,231648930.0,1.4692351228599844e+18,Joy,Unincorporated Areas,Hacienda Heights,33.98257,-117.98543,Private room,98.0,28.0,15,2020-03-28,0.17,1.0,364,0,nan
31193590,"Oasis" 4 Everything Los Angeles/OC Disneyland...,60097992.0,1.4667371662266214e+18,Jaesen,Other Cities,Long Beach,33.87739,-118.18453,Entire home/apt,206.0,2.0,458,2026-06-09,5.07,1.0,270,41,PRP21-00206
31194373,Majestic ocean view studio! Charming loft,239712.0,1.4625134888048123e+18,Silvio,Other Cities,Santa Monica,34.01419,-118.49676,Entire home/apt,160.0,30.0,15,2020-02-16,0.17,10.0,365,0,Exempt
31195287,Modern, bright cottage with gorgeous outdoor patio,4577431.0,1.4626606532018145e+18,Jennifer,City of Los Angeles,Cypress Park,34.08946,-118.21306,Entire home/apt,nan,30.0,7,2019-02-12,0.08,1.0,0,0,HSR20-000696
31210528,The Hidden Jewel of Encino,220118615.0,1.4632061380380265e+18,Home Sweet,City of Los Angeles,Encino,34.17285,-118.51756,Entire home/apt,118.0,30.0,47,2024-11-04,0.53,6.0,338,0,HSR19-025463
31212142,Selma Charm in Historic Hollywood,113109354.0,1.468170043496548e+18,Thomas,City of Los Angeles,Hollywood,34.09875,-118.32071,Entire home/apt,76.0,30.0,63,2026-04-29,0.7,4.0,308,6,nan
31213251,2B/1Bath Suite/Near College/Privat Entrance,224591683.0,1.469192371132181e+18,Feng,Other Cities,Azusa,34.14744,-117.89283,Private room,nan,2.0,44,2019-11-11,0.49,1.0,0,0,nan
31218772,Best location, Private room, UCLA, Santa Monica LA,4780152.0,1.4625372374553434e+18,Sara M,City of Los Angeles,Brentwood,34.04493,-118.46782,Private room,65.0,30.0,1,2026-05-31,1.0,114.0,365,1,nan
31240022,Cozy Greek Style Studio Apartment with Patio,28005117.0,1.4626430812846216e+18,Cihan,City of Los Angeles,Hollywood,34.08779,-118.3121,Entire home/apt,78.0,30.0,12,2024-02-02,0.14,7.0,365,0,nan
31255722,Relaxing Oasis in the Heart of the City,58520477.0,1.4627402897621975e+18,Daniel,Other Cities,Glendale,34.15633,-118.24898,Private room,104.0,2.0,160,2026-06-08,1.77,1.0,135,30,nan
31259913,Large bright bedroom A or B, shared bathroom,33772749.0,1.4654937898312945e+18,Will,Other Cities,Long Beach,33.77798,-118.19574,Private room,nan,2.0,9,2022-03-20,0.1,11.0,0,0,PRP21-00217
31261645,Large 5 bedroom charmer+pool,13856090.0,1.4629248794630838e+18,Doris & Michael Nikravesh,City of Los Angeles,Sun Valley,34.22597,-118.3903,Entire home/apt,251.0,30.0,53,2025-04-18,0.62,57.0,334,0,Exempt - This listing is a transient occupancy residential structure
31261712,New Private Mas Bedroom A2  w/pri/bath.,230057655.0,1.4692264247875333e+18,Sasan,City of Los Angeles,Canoga Park,34.20428579038609,-118.59168148040771,Private room,58.0,30.0,16,2026-01-24,0.18,4.0,165,2,Exempt - This listing is a bed and breakfast
31261795,Exquisite Converted Hilltop Artist's Loft Studio,185353123.0,1.46895844848419e+18,Greka,City of Los Angeles,Mount Washington,34.10958,-118.21657,Entire home/apt,198.0,30.0,42,2024-02-04,0.47,1.0,364,0,HSR19-003979
31262343,Baldwin Hills Urban Oasis,569154.0,1.4625220762422088e+18,Dolann Marie,City of Los Angeles,Baldwin Hills/Crenshaw,34.01054,-118.34419,Entire home/apt,73.0,30.0,7,2026-05-31,0.08,1.0,116,1,nan
31262496,Architectural mid century home &private beach club,24844945.0,1.46532140506246e+18,Lynne,Other Cities,Malibu,34.03707,-118.84396,Entire home/apt,833.0,30.0,9,2022-03-20,0.13,1.0,83,0,Dr-STR#21-0124 City of Malibu
31262886,Chic Modern Studio Near LA & OC - Prime Location!,3610825.0,1.4625308968004372e+18,Celina,Unincorporated Areas,Valinda,34.02978,-117.93331,Entire home/apt,230.0,3.0,207,2026-04-19,2.31,3.0,58,13,nan
31265818,Incredible 1 Bedroom Beach Pad with Parking-M18,25326961.0,1.465340288112116e+18,Mike,City of Los Angeles,Venice,33.98794,-118.46968,Entire home/apt,111.0,31.0,31,2025-11-15,0.35,38.0,338,1,nan
31266811,Near Hollywood Safe Place to Stay in  Los Angeles,233753468.0,1.463244650545821e+18,Tabarak,City of Los Angeles,Koreatown,34.06584,-118.30268,Shared room,20.0,90.0,9,2019-08-10,0.1,1.0,269,0,nan
31267256,Private Master Bedroom A3 W/Pri/bath.,230057655.0,1.4692264247875333e+18,Sasan,City of Los Angeles,Canoga Park,34.20422811482129,-118.59159564971924,Private room,58.0,30.0,51,2025-02-13,0.61,4.0,352,0,Exempt - This listing is a bed and breakfast
31269158,LARGE master bedroom w. Downtown LA views,8135809.0,1.462563935900103e+18,Nicolette,Unincorporated Areas,View Park-Windsor Hills,34.00369,-118.339,Private room,226.0,1.0,479,2026-06-13,5.36,3.0,298,45,nan
31269772,Large Master Bedroom w Hollywood  sign VIEWS,8135809.0,1.462563935900103e+18,Nicolette,Unincorporated Areas,View Park-Windsor Hills,34.00547,-118.33723,Private room,217.0,1.0,532,2026-06-15,5.95,3.0,323,59,nan
31269790,Beautiful, Modern, Fully Remodeled Private House!,14594741.0,1.4629423297420106e+18,Mark,City of Los Angeles,North Hollywood,34.19334,-118.40084,Entire home/apt,129.0,30.0,30,2026-06-12,0.35,4.0,337,3,Exempt - This listing is a transient occupancy residential structure
31290800,Beautiful private room,234179691.0,1.4632458373910438e+18,Daysi,Other Cities,Hawthorne,33.93215,-118.3569,Private room,123.0,1.0,286,2026-05-31,3.2,1.0,335,39,nan
31291548,Serene Venice room with private entrance and yard,2868384.0,1.4626110805952061e+18,Daniela,City of Los Angeles,Venice,34.00194,-118.46435,Entire home/apt,96.0,30.0,65,2020-09-12,0.72,4.0,321,0,HSR20-002196
32013337,Santa Monica (Studio Apt.),28933623.0,1.4626463753047754e+18,Cyrus,Other Cities,Santa Monica,34.02762,-118.47935,Entire home/apt,110.0,30.0,22,2026-04-23,0.25,13.0,275,5,nan
32016074,Cozy studio with log cabin feel.  Fully Sanitized.,56873926.0,1.4659298618463163e+18,Tanya,Other Cities,Culver City,33.99909,-118.39721,Entire home/apt,176.0,2.0,153,2026-02-23,1.76,1.0,167,8,nan
32016432,Glendale Spacious Character Home In Prime Location,240044961.0,1.4692767344569075e+18,Eleni,Other Cities,Glendale,34.15969,-118.2481,Entire home/apt,583.0,3.0,83,2026-05-25,0.93,1.0,157,12,nan
32035081,Private dirt road fishing pond with gaming room,23518965.0,1.465274364424303e+18,Michael,Unincorporated Areas,Tujunga Canyons,34.43193,-118.21339,Entire home/apt,262.0,1.0,18,2020-03-02,0.2,3.0,179,0,nan
32040618,Incredible view with pool & spa in a chic home.,10570726.0,1.462574846936285e+18,Linda,City of Los Angeles,Studio City,34.13593,-118.38173,Entire home/apt,567.0,30.0,38,2023-10-23,0.42,1.0,226,0,HSR21-003071
32041165,Venice Tiki Pad 🌺 Poolside Oasis w/ Private Entry,13751512.0,1.4625876224043195e+18,Barbara,City of Los Angeles,Mar Vista,34.01099,-118.42703,Entire home/apt,257.0,1.0,304,2026-05-26,3.4,1.0,264,27,HSR19-003020
32041915,Roomy Echo Park Craftsman One Bedroom with View!,2496463.0,1.462524555121645e+18,Shana,City of Los Angeles,Echo Park,34.07427,-118.25547,Entire home/apt,105.0,31.0,45,2026-05-20,0.51,2.0,84,3,nan
32045673,105 *LA Dreaming@ ALE Ready Oasis with large Pool,10832832.0,1.4625760483293507e+18,Katy & Team,City of Los Angeles,Northridge,34.22638,-118.50979,Entire home/apt,830.0,30.0,19,2025-12-10,0.21,71.0,261,1,HSR20-001158
32047112,洛杉矶高级温馨舒适花园别墅,132532709.0,1.4629453196427402e+18,Jane,Other Cities,El Monte,34.06547,-118.05985,Private room,120.0,1.0,8,2026-01-12,0.09,1.0,87,3,nan
32047387,Ocean Front HOME with Amazing views,100824807.0,1.4628722826155052e+18,Shawn,Other Cities,Long Beach,33.762882,-118.161285,Entire home/apt,452.0,31.0,141,2025-11-07,1.61,1.0,126,1,nan
32047649,❤️ Serene 4/3 Venice Canals Getaway w/ FASTEST Wifi,7356043.0,1.4625604982517924e+18,Trevor,City of Los Angeles,Venice,33.98409,-118.46857,Entire home/apt,667.0,30.0,82,2024-04-06,0.92,10.0,90,0,HSR23-001443
32048318,Tastefully remodeled home by DTLA & USC KECK,62956757.0,1.4667770792400842e+18,Zac,City of Los Angeles,Lincoln Heights,34.07483,-118.19549,Entire home/apt,89.0,31.0,23,2025-11-01,0.26,3.0,33,3,nan
32051369,Charming Studio - Great location - sunny & clean!,22867783.0,1.4626229770407017e+18,Shane,Other Cities,Santa Monica,34.02559,-118.47947,Entire home/apt,nan,3.0,15,2020-07-27,0.18,1.0,0,0,231213
32089876,Wonderful Apt 99 Walk Score in the best area of HW,230016718.0,1.4692261372455017e+18,StayHW Sam,City of Los Angeles,Hollywood,34.10257,-118.33724,Entire home/apt,294.0,30.0,125,2024-11-08,1.4,48.0,365,0,HSR23-002997
32093763,Beautiful BunGalow@thebeach,25230474.0,1.4653384336505984e+18,Lana,Other Cities,Hermosa Beach,33.86479,-118.3999,Entire home/apt,377.0,1.0,112,2026-04-26,1.27,1.0,322,9,nan
32094961,Central to everything in LA!,10138417.0,1.4625728289741972e+18,Royal,City of Los Angeles,West Adams,34.03214,-118.34914,Entire home/apt,179.0,31.0,71,2024-08-20,0.79,1.0,347,0,nan
32096660,Peace, Love and Light! 
3 bedroom Condo.,240741294.0,1.4692797893597043e+18,Kaharra,Other Cities,Santa Clarita,34.42145538330078,-118.45154571533205,Entire home/apt,259.0,2.0,31,2026-06-14,0.35,1.0,331,3,nan
32106242,Vintage Eclectic Bohemian Home in Old Town .,1212408.0,1.4625398397274573e+18,Jacklyn,Other Cities,La Verne,34.09914,-117.76559,Private room,103.0,1.0,173,2026-05-27,1.98,2.0,72,12,05-10042021
32109690,the mid city . registration : HSR19-002172,240892068.0,1.4632741960503322e+18,Jose,City of Los Angeles,Mid-City,34.03631,-118.34406,Private room,75.0,1.0,395,2026-06-15,4.7,1.0,223,72,HSR19-002172
32112701,Open bright 1 Bedroom Apartment,187543153.0,1.4689710804153244e+18,Bedford Corporate Housing,City of Los Angeles,Playa Vista,33.976472318243935,-118.41634181965163,Entire home/apt,nan,30.0,1,2019-06-09,0.01,64.0,0,0,nan
32136959,Studio intern paradise, Disney,WB, UNIVERSALSTUDIO,31374204.0,1.4626548759273219e+18,Ru,Other Cities,Burbank,34.20415,-118.33584,Private room,1028.0,1.0,1,2019-04-30,0.01,18.0,365,0,nan
32137042,Hollywood Hills/Universal Studios (2BD+1BA DUPLEX),241090333.0,1.469281377143293e+18,Vanessa,City of Los Angeles,Hollywood Hills,34.12859,-118.35338,Entire home/apt,321.0,1.0,154,2026-05-31,1.79,1.0,230,14,HSR24-001681
32140972,Great Location Santa Monica Studio Without Parking,68672147.0,1.4668492327309844e+18,Jason,Other Cities,Santa Monica,34.0158,-118.49199,Entire home/apt,nan,31.0,7,2026-06-16,0.09,27.0,0,1,nan
32141015,cozy town-house north hollywood,169613287.0,1.4686401860544328e+18,Gaby,City of Los Angeles,North Hollywood,34.18955,-118.3715,Entire home/apt,149.0,30.0,10,2019-10-01,0.11,1.0,179,0,Exempt - This listing is a transient occupancy residential structure
32147751,Explore LA from a modern Hollywood Apartment,241155490.0,1.463274875400056e+18,Roomy,City of Los Angeles,North Hollywood,34.17132,-118.37353,Entire home/apt,nan,30.0,52,2019-12-09,0.58,1.0,0,0,nan
32147787,Secluded, Contemporary Bungalow in the Heart of Hollywood,26386377.0,1.4878852755208978e+18,James,City of Los Angeles,Hollywood,34.0942,-118.33496,Entire home/apt,144.0,30.0,79,2026-04-14,0.89,1.0,129,2,nan
32148828,Spacious Family-Friendly Casita 20 min. from SoFi,31051980.0,1.462653724487626e+18,Hillary,City of Los Angeles,Mid-City,34.0512,-118.37203,Entire home/apt,803.0,5.0,9,2024-07-08,0.24,1.0,30,0,HSR26-000578
32166554,Remarkable Hollywood Studio-Fully Furnished,112952162.0,1.4673627916643935e+18,Adel,City of Los Angeles,Hollywood,34.10165,-118.34808,Entire home/apt,93.0,31.0,50,2024-12-01,0.56,84.0,193,0,nan
32167814,HOLLYWOOD COUNTRY HOUSE,6277851.0,1.462544810744886e+18,Eleonora,City of Los Angeles,Hollywood,34.10403,-118.33873,Entire home/apt,nan,31.0,35,2024-01-31,0.39,8.0,0,0,nan
32172771,Villa Blanca in the heart of Brentwood,241387003.0,1.463275443350351e+18,Lauren,City of Los Angeles,Brentwood,34.05696,-118.46474,Entire home/apt,459.0,30.0,1,2023-12-08,0.03,1.0,362,0,nan
32186444,Private room next to Warner Bros, Disney, NYFA,31374204.0,1.4626548759273219e+18,Ru,Other Cities,Burbank,34.20502,-118.33731,Private room,1364.0,7.0,1,2019-03-18,0.01,18.0,365,0,nan
32190993,Serene hillside retreat, city and Mountain Views,19132344.0,1.463070328291449e+18,Leo,Other Cities,Glendale,34.12755,-118.23872,Entire home/apt,448.0,2.0,142,2026-05-23,1.59,2.0,170,14,nan
32191306,Shopping Eating Sightseeing Unforgetable Memories,241549097.0,1.4692834722530307e+18,Bobbie,Other Cities,Beverly Hills,34.06456,-118.39806,Private room,nan,90.0,7,2026-01-01,0.12,2.0,0,5,nan
32197364,The Best AC/WiFi/Free Parking/Bikes/Netflix,242627050.0,1.5293268501002022e+18,Ana,Other Cities,South Gate,33.95504,-118.203247,Entire home/apt,285.0,2.0,385,2026-05-25,4.3,1.0,192,26,nan
32209692,Sanctuary Space in Artists home,447911.0,1.4625186527964493e+18,Lt,City of Los Angeles,Montecito Heights,34.10133,-118.19481,Private room,77.0,30.0,0,nan,nan,1.0,89,0,nan
32214263,****3Bed/2Bed, Walk to Convention Center,34469588.0,1.4655063968969708e+18,Kay,Other Cities,Long Beach,33.76771,-118.19427,Entire home/apt,245.0,31.0,47,2022-06-22,0.53,4.0,249,0,nan
32216514,RODEO DRIVE & SHOPPING JUST OUTSIDE YOUR DOOR,241549097.0,1.4692834722530307e+18,Bobbie,Other Cities,Beverly Hills,34.06459,-118.39881,Private room,37.0,90.0,61,2024-04-05,0.7,2.0,365,0,nan
32223150,Beach Pool Home Room New Modern Vibe, Views HotTub,2503251.0,1.4625969322978092e+18,Laura, Super Host, Homeowner, VivaBeachLife,Other Cities,El Segundo,33.9214081,-118.4192518,Private room,138.0,31.0,0,nan,nan,12.0,365,0,nan
32224775,RUSTIC SUITE W/GARDEN IN QUIET HILLTOP STREET,200659000.0,1.469047029210408e+18,Top Tier,City of Los Angeles,Echo Park,34.07781,-118.26957,Entire home/apt,239.0,2.0,336,2026-06-15,3.78,3.0,68,48,HSR24-000590
32238956,Upstairs Private Room #2 Shared Bath Luxury House,311480751.0,1.4879631601855834e+18,Eric Kahung,Unincorporated Areas,Rowland Heights,33.98893,-117.8843,Private room,38.0,30.0,28,2026-04-06,0.32,4.0,251,3,nan
32283927,Private, Quiet, Clean, and Fully-Furnished Studio,242310726.0,1.4632777691078705e+18,Dave,Other Cities,Lancaster,34.6999,-118.16172,Entire home/apt,168.0,3.0,103,2026-06-13,1.15,1.0,357,8,nan
32286224,Private 1 Bedroom Home: 1 Mile to Cabrillo Beach,242337078.0,1.4692866722722035e+18,Amanda,City of Los Angeles,San Pedro,33.71647,-118.2905,Entire home/apt,152.0,30.0,26,2025-07-13,0.29,1.0,145,1,nan
32287619,Terranea Two Queen Beds Oceanfront Casita 30-202,41736985.0,1.4656209654173786e+18,Beth,Other Cities,Rancho Palos Verdes,33.73777,-118.39664,Entire home/apt,648.0,1.0,46,2026-06-08,0.72,10.0,27,11,nan
32291990,Charming Condo In Woodland Hills,12772640.0,1.4628952426879421e+18,Elliott,City of Los Angeles,Woodland Hills,34.18537,-118.61072,Entire home/apt,306.0,30.0,1,2019-02-19,0.01,2.0,359,0,nan
32306216,Ocean views and short walk to beach (Hermosa),242513319.0,1.4692874747467745e+18,Daniel,Other Cities,Hermosa Beach,33.87651,-118.39939,Entire home/apt,1084.0,4.0,4,2021-07-08,0.05,1.0,87,0,nan
32310268,Palmdale Cozy and Private,153112733.0,1.4629908778526182e+18,Brita,Other Cities,Palmdale,34.5679,-118.07266,Private room,nan,2.0,5,2020-09-14,0.06,2.0,0,0,nan
32312434,Stunning Contemporary Oasis the Heart of the City,36144153.0,1.4626710245653317e+18,Des,City of Los Angeles,Koreatown,34.07065,-118.28869,Entire home/apt,465.0,30.0,86,2024-02-10,0.98,2.0,279,0,HSR24-002052
32312483,Cozy Burbank Oasis,21017016.0,1.4631445989342802e+18,Dia,Other Cities,Burbank,34.15321,-118.33885,Entire home/apt,nan,2.0,1,2019-02-17,0.01,1.0,0,0,nan
32313621,Redondo Beach- Total remodel- pics to come,33231304.0,1.4626612018598838e+18,Erin,Other Cities,Redondo Beach,33.83448,-118.38433,Entire home/apt,422.0,3.0,60,2025-11-03,0.68,1.0,145,1,nan
32313931,Beachside w/ King Bed, In-Unit W/D & 2x Parking,242583702.0,1.4692878412736863e+18,Nick,Other Cities,Manhattan Beach,33.90429,-118.42043,Entire home/apt,238.0,3.0,25,2024-08-15,0.31,1.0,57,0,nan
32313969,Stay Three - Sunny Townhome Near Downtown LA,357712585.0,1.4697158384046162e+18,Tiffany,Other Cities,San Gabriel,34.081309997554264,-118.1046520976296,Entire home/apt,305.0,2.0,205,2026-05-31,2.3,6.0,239,26,nan
32314082,Hidden Family Retreat in LA,242584507.0,1.4692878445320028e+18,Yelena,City of Los Angeles,North Hills,34.2563,-118.49807,Entire home/apt,713.0,2.0,32,2024-01-01,0.36,2.0,365,0,HSR21-000211
32314987,Ocean View Village Home Near Seashore Restaurants,3392276.0,1.4625296712410327e+18,Amir,City of Los Angeles,Pacific Palisades,34.04161,-118.53205,Entire home/apt,325.0,30.0,10,2025-01-15,0.11,48.0,365,0,nan
32315467,5 min WALK to Universal | Steam Room | Luxe,198745390.0,1.4631377776881812e+18,Jack,City of Los Angeles,Hollywood Hills,34.13096,-118.3521,Entire home/apt,223.0,30.0,211,2025-10-16,2.66,3.0,326,12,HSR23-001202
32317509,PaseoDelMar Walkers Delight. Backyard. Sonos.Dyson,8763731.0,1.462566545336681e+18,Starline Real Estate,City of Los Angeles,San Pedro,33.7138,-118.30752,Entire home/apt,224.0,30.0,9,2025-04-13,0.11,21.0,293,0,HSR20-001147
32317570,Caxton Manor,34293129.0,1.4626648408529047e+18,Robert,City of Los Angeles,Arlington Heights,34.05098,-118.31373,Private room,143.0,2.0,133,2026-06-15,1.53,1.0,68,12,HSR26-000467
32318222,Relaxing and private room,242361385.0,1.4692869901549005e+18,Jenell,Unincorporated Areas,West Compton,33.90055,-118.26036,Private room,74.0,3.0,206,2026-06-12,2.4,1.0,168,20,nan
32339338,New Clean Private Guesthouse,58750988.0,1.4667038452641024e+18,Lihi,City of Los Angeles,Reseda,34.18964,-118.52675,Entire home/apt,169.0,3.0,197,2026-06-05,2.21,1.0,59,35,HSR24-002074
32341158,Serene & beautiful bohemian hilltop retreat.,19132344.0,1.463070328291449e+18,Leo,Other Cities,Glendale,34.12905,-118.23698,Entire home/apt,481.0,2.0,107,2026-05-09,1.2,2.0,143,10,nan
32366710,Yellow  house 1,242121987.0,1.4692858664212877e+18,Na,City of Los Angeles,Mar Vista,34.01192,-118.42515,Private room,nan,35.0,32,2020-03-14,0.36,2.0,269,0,HSR19-000601
32366857,Master Room with Private Bathroom in Diamond Bar,41678744.0,1.465619910225303e+18,Chelsea,Other Cities,Diamond Bar,34.00213,-117.80704,Private room,nan,5.0,4,2020-01-04,0.05,2.0,0,0,nan
32368485,Modern Luxury Condo - Welcome!,2962051.0,1.4626135797981012e+18,Mark,Other Cities,Santa Clarita,34.41288,-118.46435,Entire home/apt,97.0,33.0,1,2019-03-23,0.01,1.0,123,0,nan
